Gun,Chip,Bib,City,State,Age,Gender
6036,6011,5482,Austin,TX,39,M
6065,6013,7501,Austin,TX,43,M
6036,6014,7747,Georgetown,TX,49,M
6041,6016,5153,Austin,TX,49,M
6144,6017,7254,Austin,TX,30,F
6065,6017,976,Round Rock,TX,48,M
6030,6017,2287,Pflugerville,TX,42,M
6044,6020,3895,Grapevine,TX,35,F
6497,6020,7692,Manor,TX,40,M
6161,6022,4219,Austin,TX,35,M
6046,6022,3886,Austin,TX,39,M
6073,6024,3099,Clive,IA,51,M
6053,6030,928,Austin,TX,42,M
6094,6031,6029,Dallas,TX,40,F
6229,6032,244,Austin,TX,45,M
6050,6033,5779,Austin,TX,41,M
6171,6034,217,Midland,TX,31,M
6085,6034,4563,Austin,TX,56,F
6172,6035,213,Olympia,WA,27,F
6283,6039,7351,Austin,TX,36,F
6084,6040,6254,Dallas,TX,39,M
6245,6040,6770,Cedar Park,TX,43,F
6096,6041,7041,San Antonio,TX,14,M
6094,6041,2658,Dripping Springs,TX,43,M
6476,6042,5861,Houston,TX,25,F
6073,6043,6946,University Place,WA,56,M
6257,6043,5363,Austin,TX,39,M
6094,6043,2664,Dripping Springs,TX,15,F
6064,6044,3411,Dallas,TX,41,F
6084,6045,1262,Austin,TX,17,M
6124,6046,1650,Austin,TX,33,F
6077,6046,5389,Austin,TX,34,F
6068,6047,6835,Chicago,IL,28,M
6092,6048,7061,Austin,TX,28,M
6148,6049,779,Austin,TX,38,M
6127,6050,6828,Austin,TX,23,F
6110,6050,747,Pflugerville,TX,41,F
6106,6052,5359,Austin,TX,29,M
6306,6053,6778,Ada,OK,25,F
6105,6054,6423,Dripping Springs,TX,16,F
6081,6055,6923,Driftwood,TX,36,M
6088,6055,7448,Austin,TX,63,M
6102,6056,3975,Boca Raton,FL,51,M
6101,6057,357,Grapevine,TX,38,M
6091,6058,2965,Austin,TX,51,M
6169,6060,2149,Austin,TX,37,M
6082,6060,636,Belton,TX,57,F
6121,6062,6248,Austin,TX,51,M
6089,6063,4246,Austin,TX,38,M
6104,6064,6261,San Antonio,TX,45,F
6083,6065,5386,Austin,TX,34,M
6219,6067,7678,Santa Monica,CA,37,F
6118,6067,7101,Longmont,CO,34,F
6120,6067,6367,Austin,TX,38,F
6096,6069,5826,Austin,TX,29,F
6205,6072,6667,Austin,TX,31,M
6106,6075,5492,Flower Mound,TX,43,F
6106,6075,3440,Dallas,TX,37,M
6126,6079,905,Pflugerville,TX,58,M
6160,6079,6655,Helotes,TX,42,M
6432,6082,2275,Austin,TX,30,F
6104,6083,6849,Austin,TX,41,M
6327,6084,6760,San Antonio,TX,58,M
6105,6084,4552,Austin,TX,15,M
6133,6085,7243,Austin,TX,38,F
6125,6086,86,Austin,TX,31,F
6112,6089,4080,Austin,TX,58,M
6323,6089,7003,Rockdale,TX,23,M
6110,6089,6587,Fayetteville,AR,17,M
6170,6090,1675,Helotes,TX,49,F
6110,6093,5991,Austin,TX,41,F
6212,6093,7086,Mexico City,NONUS,20,M
6138,6093,5327,Austin,TX,17,M
6156,6096,319,Austin,TX,20,M
6161,6097,6178,Austin,TX,36,M
6147,6098,5347,Denver,CO,40,F
6162,6100,6412,Mansfield,TX,50,M
6174,6102,6212,Austin,TX,39,F
6175,6104,3731,Plano,TX,27,F
6154,6105,7284,Austin,TX,34,F
6123,6105,3604,Austin,TX,53,M
6134,6106,876,New Braunfels,TX,60,M
6145,6107,5773,Austin,TX,37,F
6185,6108,7555,Austin,TX,27,F
6248,6110,530,,,33,F
6175,6112,1209,Austin,TX,54,M
6436,6112,3647,Austin,TX,25,M
6155,6114,6193,Austin,TX,29,M
6155,6114,6192,Austin,TX,26,M
6168,6114,3202,Austin,TX,23,F
6155,6114,6401,Austin,TX,36,M
6134,6115,7058,Round Rock,TX,35,M
6179,6118,4468,Austin,TX,33,M
6159,6119,3596,Austin,TX,59,M
6180,6119,4727,Melissa,TX,35,M
6213,6119,6668,Austin,TX,33,M
6146,6119,334,Austin,TX,31,M
6181,6120,1001,Melissa,TX,34,F
6893,6123,7118,Round Rock,TX,49,M
6210,6123,229,New Orleans,LA,52,F
6140,6126,6571,Corpus Christi,TX,28,F
6440,6127,58,Austin,TX,36,M
6179,6131,7671,Austin,TX,48,M
6150,6131,6935,Georgetown,TX,40,M
6175,6133,3540,Austin,TX,34,F
6175,6133,942,Seguin,TX,46,M
6189,6133,7732,Austin,TX,28,M
6211,6135,6567,Austin,TX,48,M
6188,6136,6296,Austin,TX,45,M
6225,6136,6922,Austin,TX,41,M
6200,6136,7153,Houston,TX,55,M
6192,6137,5219,Round Rock,TX,18,M
6163,6137,6004,Austin,TX,44,M
6199,6138,5810,Austin,TX,42,M
6543,6139,3345,Austin,TX,21,M
6150,6140,794,Lago Vista,TX,23,F
6167,6143,595,Round Rock,TX,36,M
6847,6143,6209,Austin,TX,40,M
6190,6143,5673,Austin,TX,51,M
6161,6143,6891,Colleyville,TX,59,M
6326,6144,4643,San Antonio,TX,36,F
6217,6144,7177,Newport,RI,34,F
6215,6144,5746,Austin,TX,35,M
6171,6145,7538,Hutto Tx 78634,TX,57,M
6196,6145,6279,Austin,TX,36,F
6385,6145,7133,Round Rock,TX,26,M
6196,6145,6280,Austin,TX,37,M
6201,6146,7235,Austin,TX,41,M
6209,6146,5613,Austin,TX,37,F
6341,6147,787,San Antonio,TX,39,M
6515,6147,6003,Bryan,TX,23,F
6173,6148,2262,Austin,TX,50,M
6166,6148,713,Austin,TX,46,F
6199,6149,7557,Cedar Park,TX,31,M
6187,6149,5764,Dallas,TX,37,M
6198,6150,7521,Round Rock,TX,35,M
6229,6150,6661,Cary,NC,54,F
6178,6151,4075,Austin,TX,53,M
6197,6152,823,Austin,TX,40,M
6200,6152,1797,Round Rock,TX,53,M
6349,6154,4790,Austin,TX,31,F
6315,6154,5954,Austin,TX,15,M
6220,6156,2991,Austin,TX,42,M
6181,6156,7356,Dallas,TX,57,M
6177,6156,868,Austin,TX,54,M
6345,6157,3746,Austin,TX,36,M
6202,6158,7364,Austin,TX,42,M
6188,6158,7082,Austin,TX,48,M
6194,6159,5465,Austin,TX,31,F
6186,6159,4611,Leander,TX,20,M
6216,6160,3082,Austin,TX,34,M
6216,6160,3371,Austin,TX,29,M
6185,6161,1289,Round Rock,TX,55,M
6200,6162,1550,N Richland Hills,TX,41,F
6251,6162,137,Austin,TX,39,F
6213,6163,731,Austin,TX,35,F
6325,6164,5953,Austin,TX,50,M
6222,6164,6839,Pflugerville,TX,35,F
6277,6164,6771,Hutto,TX,30,F
6238,6165,2515,Austin,TX,42,M
6221,6165,5483,Austin,TX,39,F
6193,6166,1949,Austin,TX,36,F
6186,6166,2271,Austin,TX,30,F
6186,6166,5362,Leander,TX,63,F
6186,6166,6862,Austin,TX,33,F
6304,6168,7681,Austin,TX,63,M
6223,6168,4328,Austin,TX,15,F
6195,6168,4608,Leander,TX,37,M
6216,6169,5761,Austin,TX,23,M
6198,6171,932,Austin,TX,38,F
6252,6171,5936,Austin,TX,44,M
6252,6172,7506,Austin,TX,40,M
6270,6175,7497,Dallas,TX,27,M
6352,6176,1643,Austin,TX,55,M
6208,6177,6808,Austin,TX,32,F
6234,6178,3077,Austin,TX,27,F
6434,6179,5173,Austin,TX,26,M
6208,6182,4890,Austin,TX,44,F
6221,6184,7599,Austin,TX,35,M
6204,6184,2617,Austin,TX,15,M
6222,6185,4818,San Antonio,TX,34,M
6423,6186,4445,Orlando,FL,25,M
6203,6188,1082,Houston,TX,57,M
6264,6189,1639,Austin,TX,49,M
6241,6189,6605,Austin,TX,27,M
6238,6189,6687,Edmonton,NONUS,26,M
6272,6192,1859,Round Rock,TX,44,M
6250,6192,7524,Austin,TX,31,F
6230,6193,3286,Austin,TX,30,F
6247,6193,7562,San Antonio,TX,40,F
6530,6193,6899,Lawrenceville,GA,40,M
6244,6194,2983,Austin,TX,57,M
6262,6194,1064,Austin,TX,35,M
6282,6196,4826,New York,NY,28,M
6465,6197,5792,Austin,TX,40,M
6818,6198,6485,Pflugerville,TX,48,M
6345,6199,3880,Newtown,PA,16,F
6260,6201,4880,Austin,TX,26,M
6554,6203,4033,Austin,TX,49,F
6489,6204,6020,Brooklyn,NY,28,M
6241,6205,677,Austin,TX,53,F
6255,6209,4524,Austin,TX,48,M
6421,6209,699,Austin,TX,50,F
6244,6210,2621,Leander,TX,44,M
6243,6210,7238,Round Rock,TX,27,M
6284,6211,5370,Austin,TX,27,F
6244,6213,3483,Austin,TX,35,M
6250,6213,829,Austin,TX,53,M
6302,6213,419,Austin,TX,27,M
6293,6215,2811,Pflugerville,TX,30,M
6351,6215,3993,Austin,TX,28,M
6268,6217,5828,Austin,TX,30,M
6264,6218,161,Newtown,PA,57,M
6268,6218,3797,Austin,TX,56,M
6245,6219,3626,Austin,TX,43,M
6274,6219,593,Austin,TX,44,M
6261,6220,3991,Austin,TX,31,M
6385,6220,7425,Austin,TX,41,M
6273,6221,5006,Mcgregor,TX,31,M
6271,6221,2284,Ashburn,VA,35,F
6300,6222,3772,Austin,TX,45,M
6384,6224,1020,San Antonio,TX,38,F
6269,6224,941,Austin,TX,31,F
6474,6227,4734,Austin,TX,47,M
6270,6228,3607,Austin,TX,31,F
6347,6228,7200,Georgetown,TX,29,M
6282,6229,1445,Round Rock,TX,74,M
6261,6229,6093,Boston,MA,27,F
6405,6230,4901,Austin,TX,37,F
6640,6231,6065,Austin,TX,42,F
6405,6231,146,Austin,TX,39,F
6311,6234,1102,Austin,TX,26,F
6263,6235,6108,Dallas,TX,59,M
6390,6236,1613,Round Rock,TX,49,M
6273,6237,5087,Boulder,CO,30,M
6290,6239,7686,Caracas,TX,21,M
6267,6240,1507,Austin,TX,30,F
6275,6241,6337,China Grove,TX,59,M
6290,6241,3174,Austin,TX,26,M
6301,6241,1086,Dripping Springs,TX,51,F
6311,6242,6183,Austin,TX,28,F
6625,6242,5274,Austin,TX,36,F
6317,6242,7010,Austin,TX,47,M
6283,6243,6257,Corpus Christi,TX,41,M
6326,6243,2671,Austin,TX,31,M
6298,6245,987,Norman,OK,41,M
7049,6246,5672,Austin,TX,33,M
6628,6246,6310,Round Rock,TX,36,F
6277,6248,4560,Austin,TX,38,F
6312,6248,7281,Fort Worth,TX,36,M
6370,6249,7295,Austin,TX,25,M
6278,6249,4645,Austin,TX,45,M
6743,6249,4554,Junction,TX,36,F
6742,6249,4609,Cedar Park,TX,40,F
6275,6250,4681,Boerne,TX,39,F
6307,6251,1617,Cedar Park,TX,43,M
6359,6251,3366,Austin,TX,36,M
6307,6252,6977,Austin,TX,29,M
6373,6253,5632,San Antonio,TX,38,F
6301,6255,3776,Houston,TX,23,F
6299,6255,6553,Austin,TX,53,M
6334,6255,4487,Jonestown,TX,33,F
6300,6255,4081,Austin,TX,39,M
6299,6255,6574,Austin,TX,43,F
6411,6256,7527,Austin,TX,51,M
6313,6257,5881,Dallas,TX,42,M
6328,6257,3070,Austin,TX,39,F
6318,6258,6425,Austin,TX,31,M
6412,6258,322,Austin,TX,54,F
6327,6259,804,Austin,TX,49,M
6341,6260,2169,Leander,TX,35,M
6396,6262,4223,Round Rock,TX,37,F
6337,6264,1356,Cedar Park,TX,43,F
6314,6266,7741,Pflugerville,TX,46,M
6279,6266,7509,Austin,TX,24,M
6326,6266,799,Austin,TX,46,M
6406,6267,6907,San Antonio,TX,40,M
6309,6269,7069,Austin,TX,46,M
6325,6270,6103,Austin,TX,35,F
6310,6270,4988,Ringgold,GA,49,M
6776,6271,1347,Austin,TX,43,F
6383,6272,4953,Austin,TX,37,M
6313,6272,7037,Carrolton,TX,42,M
6451,6272,4108,Austin,TX,41,F
6375,6272,5204,Austin,TX,26,M
6417,6275,1951,Austin,TX,48,F
6346,6276,1954,Austin,TX,43,F
6344,6277,2293,Austin,TX,46,F
6307,6278,5616,Georgetown,TX,54,F
6345,6279,5883,Austin,TX,48,M
6326,6280,4505,Austin,TX,46,M
6768,6280,4870,New York,NY,37,M
6555,6280,6503,Brooklyn,NY,36,M
6344,6282,770,Austin,TX,60,M
6680,6284,2843,Austin,TX,40,M
6346,6287,744,Austin,TX,41,M
6356,6287,1883,Austin,TX,40,M
6641,6288,3419,Leander,TX,34,M
6510,6291,7301,Leander,TX,26,F
6355,6291,4922,Palatine,IL,31,F
6348,6292,3378,Austin,TX,34,F
6335,6293,5698,Selma,TX,49,M
6316,6295,7249,Austin,TX,46,M
6333,6297,6362,Evanston,IL,47,F
6345,6298,4226,Lakeway,TX,38,F
6358,6300,4059,Austin,TX,40,M
6685,6300,6272,Roseau,MN,31,M
6353,6300,2729,Austin,TX,37,M
6342,6300,7679,Austin,TX,36,F
6354,6301,2663,Dripping Springs,TX,43,F
6508,6302,2790,Austin,CA,31,M
6514,6303,4805,Georgetown,TX,42,F
6344,6305,7214,Austin,TX,63,F
6356,6305,6942,Pflugerville,TX,35,M
6335,6307,6107,Dallas,TX,49,F
6346,6308,807,Austin,TX,49,M
6336,6309,1530,Austin,TX,51,M
6477,6311,3534,Houston,TX,28,M
6403,6311,5633,Austin,TX,39,F
6369,6313,4134,Austin,TX,28,F
6350,6313,6211,New Braunfels,TX,46,F
6446,6314,4231,Round Rock,TX,16,M
6376,6314,1574,Austin,TX,33,M
6409,6314,1088,Round Rock,TX,39,M
6357,6314,6179,Austin,TX,36,F
6707,6314,2992,Austin,TX,28,M
6751,6314,485,Austin,TX,32,F
6482,6315,6672,Midland,TX,26,F
6431,6315,2452,Austin,TX,46,M
6482,6316,6674,Midland,TX,25,M
6465,6317,7077,Fort Worth,TX,25,F
6420,6317,3933,Fort Worth,TX,29,F
6596,6320,4697,Austin,TX,28,F
6405,6323,2792,Austin,TX,42,M
6521,6323,1452,Houston,TX,30,F
6642,6324,333,Austin,TX,27,M
6384,6324,4601,Austin,TX,30,M
6361,6325,5704,Philadelphia,PA,28,M
6382,6326,294,Austin,TX,42,F
6373,6327,189,Midland,TX,25,M
6378,6327,5428,Austin,TX,43,M
6394,6330,7343,Austin,TX,22,F
6371,6330,861,Austin,TX,57,M
6791,6330,1602,Austin,TX,51,M
6378,6330,5065,Austin,TX,35,M
6511,6330,3986,New Hope,PA,37,F
6397,6333,4064,Leander,TX,41,M
6431,6334,3262,Austin,TX,43,M
6392,6337,6422,Round Rock,TX,53,M
6407,6337,3927,Arlington,MA,33,F
6374,6339,7210,New Braunfels,TX,46,F
6465,6340,4271,Allen,TX,37,M
6399,6341,5459,Round Rock,TX,43,M
6416,6341,6459,Austin,TX,54,M
6421,6342,517,Lenox,MA,44,F
6362,6342,2794,Austin,TX,22,F
6392,6342,2353,Dallas,TX,55,F
6499,6343,4035,Austin,TX,26,M
6403,6343,7128,Haltom City,TX,48,M
6447,6344,4939,Austin,TX,31,F
6405,6344,6976,Austin,TX,44,M
6449,6345,5622,Georgetown,TX,15,M
6567,6345,4194,Houston,TX,46,F
6368,6346,1492,Austin,TX,57,M
6795,6348,1048,Austin,TX,62,M
6427,6353,7124,Austin,TX,39,F
6427,6354,7300,Reading,NONUS,42,M
6407,6354,4639,Austin,TX,43,M
6378,6354,2426,Austin,TX,51,M
6398,6356,231,Leander,TX,44,M
6466,6356,1659,Austin,TX,47,F
6412,6357,4980,Memphis,TN,51,F
6660,6357,4247,Austin,TX,30,F
6391,6359,6228,Austin,TX,46,F
6402,6360,2139,Austin,TX,25,F
6410,6360,7160,Austin,TX,42,M
6433,6362,6949,Austin,TX,35,F
6411,6363,5263,Austin,TX,32,M
6448,6363,7394,Cedar Park,TX,29,F
6617,6364,6897,San Antonio,TX,52,F
6417,6367,7419,Austin,TX,39,M
6380,6368,5898,Austin,TX,18,M
6601,6369,7360,Charlotte,NC,36,M
6507,6370,5094,Austin,TX,28,M
6472,6370,5634,Austin,TX,47,M
6453,6370,4477,Austin,TX,27,M
6519,6373,5906,Fair Oaks Ranch,TX,48,M
6427,6374,2957,Cedar Park,TX,45,M
6533,6375,6494,Austin,TX,28,M
6460,6375,884,Austin,TX,58,F
6410,6375,880,Austin,TX,37,F
6486,6377,7688,Austin,TX,30,F
6531,6377,3270,Austin,TX,26,F
6471,6377,5222,Florence,TX,60,M
6542,6377,594,Austin,TX,35,M
6842,6381,739,Austin,TX,47,F
6659,6382,4625,San Angelo,TX,25,M
6453,6382,915,Austin,TX,50,F
6431,6383,2990,Cedar Park,TX,33,F
6514,6385,6450,Round Rock,TX,51,M
6546,6385,1700,Austin,TX,40,M
6749,6387,6066,Austin,TX,36,M
6513,6389,5846,San Antonio,TX,27,M
6442,6392,6044,Austin,TX,26,F
6420,6392,5046,Austin,TX,42,F
6422,6394,5545,Dallas,TX,37,F
6656,6394,3076,Leander,TX,37,M
6650,6397,5339,Austin,TX,20,F
6444,6398,2044,Round Rock,TX,38,M
6520,6398,6883,Austin,TX,44,M
6895,6399,5058,San Antonio,TX,29,M
6647,6401,5306,San Antonio,TX,66,M
6479,6401,6631,Marble Falls,TX,21,F
6466,6401,6461,Austin,TX,60,M
6419,6401,7584,Austin,TX,49,M
6470,6402,293,Seattle,WA,29,F
6403,6403,5238,Austin,TX,47,F
6458,6403,1648,Austin,TX,37,M
6457,6404,7164,Murphy,TX,46,F
6478,6407,4752,Minnetonka,MN,59,F
6462,6407,4976,Austin,TX,41,M
6500,6407,5460,Columbus,OH,45,M
6428,6408,4891,Houston,TX,27,M
6508,6408,2022,Austin,TX,27,F
6508,6408,2021,Austin,TX,26,M
6530,6411,7647,Austin,TX,27,M
6482,6412,5157,Austin,TX,45,M
6495,6413,3801,Austin,TX,37,M
6456,6413,5138,Dallas,TX,27,F
6482,6413,5158,Austin,TX,16,F
6502,6415,1649,Austin,TX,45,M
6446,6415,2253,Austin,TX,54,M
6510,6416,3893,Wettswil,NONUS,50,M
6484,6417,1328,Austin,TX,38,F
6498,6418,3302,Austin,TX,32,F
6509,6419,2263,Austin,TX,42,M
6569,6419,6762,Round Rock,TX,37,M
6638,6420,6299,Austin,TX,32,F
6795,6420,3241,Austin,TX,27,M
6487,6421,6018,Cedar Park,TX,38,M
6496,6421,1788,Cedar Park,TX,46,M
6589,6421,6446,San Antonio,TX,34,M
6481,6422,6532,Fort Worth,TX,45,F
6470,6425,5149,Austin,TX,31,M
6504,6425,4848,Austin,TX,36,F
6475,6425,6812,Austin,TX,32,M
6484,6426,6270,Austin,TX,32,M
6514,6427,5034,Austin,TX,42,M
6601,6428,7401,Austin,TX,28,M
6485,6428,5229,Austin,TX,19,F
6508,6429,4000,Cedar Park,TX,40,F
6466,6429,5399,Round Rock,TX,48,M
6560,6429,5785,Oklahoma City,OK,50,F
6497,6432,3433,Austin,TX,56,M
6462,6432,806,Austin,TX,47,M
6631,6433,2636,Austin,TX,34,F
6643,6435,358,Austin,TX,35,F
6492,6436,313,Round Rock,TX,52,M
6517,6436,5962,St Joseph,MI,38,F
6499,6437,2277,Prosper Tx,TX,46,F
6500,6437,5726,Georgetown,TX,37,F
6508,6437,6304,Round Rock,TX,42,M
6512,6439,2534,Austin,TX,30,M
6580,6439,5437,Cedar Park,TX,36,F
6477,6439,2550,Austin,TX,48,F
6469,6440,777,Round Rock,TX,51,M
6493,6440,5475,Austin,TX,37,M
6606,6440,1392,Austin,TX,39,F
6513,6442,2124,Austin,TX,33,F
6484,6442,7691,Round Rock,TX,28,M
6586,6442,215,Midland,TX,29,F
6588,6443,5653,Austin,TX,43,F
6471,6443,4574,Austin,TX,41,F
6851,6443,2962,Austin,TX,22,M
6504,6443,1795,Cedar Park,TX,44,M
6504,6444,4792,Mckinney,TX,34,M
6553,6445,2890,Round Rock,TX,40,M
6468,6448,7484,West Lake Hills,TX,31,F
6537,6448,2739,Boca Raton,FL,41,F
6555,6449,2192,Round Rock,TX,52,M
6936,6450,4913,San Antonio,TX,26,F
6519,6450,1950,Round Rock,TX,56,M
6621,6451,370,Austin,TX,39,M
6541,6451,4517,Austin,TX,30,M
6589,6451,5500,Austin,TX,38,M
6541,6452,6689,Albany,OR,30,M
6507,6453,7099,Leander,TX,44,M
6524,6453,5394,San Antonio,TX,46,F
6498,6455,7729,New York,NY,28,M
6507,6456,6580,Pflugerville,TX,29,M
6545,6456,3142,Austin,TX,40,M
6636,6457,7540,Austin,TX,24,F
6597,6457,5467,Austin,TX,58,F
6597,6459,493,Austin,TX,41,M
6497,6459,6618,Austin,TX,59,M
6543,6462,2898,Leander,TX,37,F
6583,6464,4311,Austin,TX,33,M
6810,6464,7070,Fair Oaks Ranch,TX,23,F
6558,6464,3961,Austin,TX,48,F
6523,6465,1459,Austin,TX,35,F
6535,6466,3187,Austin,TX,32,F
6526,6466,3590,Pflugerville,TX,40,F
6529,6467,1481,Farmers Branch,TX,53,M
6530,6467,6441,Little Rock,AR,41,F
6492,6469,6360,Austin,TX,47,F
6616,6471,6912,Leander,TX,32,M
6883,6471,252,Austin,TX,41,F
6541,6472,5240,Austin,TX,61,F
6535,6473,3666,Lago Vista,TX,53,M
6533,6473,2130,Spicewood,TX,46,F
6841,6474,6947,Austin,TX,33,M
6543,6474,7459,Austin,TX,40,M
6557,6474,2379,Pflugerville,TX,43,M
6496,6475,6734,Austin,TX,43,M
6544,6476,5385,Dallas,TX,33,F
6870,6476,7719,Austin,TX,36,M
6506,6477,5975,Austin,TX,43,M
6563,6477,6895,Austin,TX,31,F
6525,6478,5170,Austin,TX,29,M
6557,6478,516,Lenox,MA,34,F
6971,6479,7595,Austin,TX,24,F
6480,6480,3131,Honolulu,HI,31,F
6545,6482,6785,Austin,TX,39,M
6999,6483,4356,Austin,TX,29,M
6623,6483,1323,Austin,TX,50,F
6552,6484,512,Austin,TX,42,M
6527,6485,3919,Austin,TX,37,M
6556,6485,4120,Austin,TX,32,F
6531,6486,1934,Austin,TX,40,M
6757,6486,5716,Temple,TX,52,M
6598,6489,3455,Englewood,CO,63,M
6601,6490,57,Austin,TX,35,M
6562,6491,6692,Alvin,TX,56,M
6946,6491,473,Schertz,TX,28,M
6646,6491,4663,Austin,TX,32,F
6646,6491,4985,Austin,TX,34,M
6529,6492,3619,Austin,TX,69,M
6604,6492,758,Austin,TX,40,M
6714,6494,6998,Austin,TX,34,M
6640,6494,5442,Austin,TX,47,F
6601,6494,323,Round Rock,TX,49,F
6651,6496,467,Austin,TX,53,F
6663,6497,55,Austin,TX,29,F
6571,6497,5114,Caddo Mills,TX,41,F
6577,6499,472,Cedar Park,TX,43,M
6666,6499,5151,Austin,TX,22,M
6597,6500,3387,Austin,TX,29,F
6612,6500,5354,Austin,TX,41,F
6548,6501,2203,Austin,TX,32,F
6698,6502,5236,Austin,TX,34,M
6565,6502,5372,Fort Worth,TX,37,M
6537,6502,1774,New Braunfels,TX,46,M
6579,6502,723,Austin,TX,57,F
6854,6503,7097,Newport News,VA,30,F
6704,6503,4743,Dallas,TX,25,M
6944,6503,1286,Corpus Christi,TX,14,F
6565,6503,1783,Austin,TX,28,F
6729,6504,4775,Woodbury,MN,50,M
6559,6504,7231,Katy,TX,48,M
7235,6504,5791,Lafayette,LA,31,M
6679,6506,1727,Austin,TX,46,M
6745,6507,2126,Austin,TX,42,M
6621,6509,5311,Austin,TX,29,F
6660,6510,3636,Georgetown,TX,36,M
6576,6510,6595,Austin,TX,33,F
6860,6510,3009,Austin,TX,37,M
6754,6511,7655,Round Rock,TX,43,M
6775,6511,6865,Cedar Park,TX,45,F
6627,6512,1190,Austin,TX,39,M
6777,6512,3575,Chicago,IL,34,M
6897,6512,6278,Round Rock,TX,35,M
6603,6513,5206,Dallas,TX,58,F
6668,6514,1342,Austin,TX,57,F
6597,6515,4960,Austin,TX,40,M
6760,6516,820,Round Rock,TX,40,M
6574,6519,290,Austin,TX,25,F
6549,6520,1908,Walnut Creek,CA,43,F
6608,6520,2204,Austin,TX,28,M
6795,6521,4031,Austin,TX,24,F
6774,6522,6111,Georgetown,IL,37,M
6546,6524,4889,Cedar Park,TX,40,M
6988,6524,6468,Leander,TX,41,M
6682,6525,6562,Dallas,TX,33,M
6681,6525,4944,Austin,TX,35,F
6671,6527,3285,Glenview,IL,43,F
6810,6530,5605,Austin,TX,31,M
6686,6530,4089,Austin,TX,32,F
6637,6532,6045,Austin,TX,50,F
6588,6532,2855,Austin,TX,18,M
6685,6533,2363,Austin,TX,58,F
6593,6533,6953,Austin,TX,32,F
6602,6533,3188,Austin,TX,33,M
6599,6534,5969,Bedford,TX,35,F
6573,6535,786,Round Rock,TX,39,M
6618,6536,2838,Austin,TX,35,M
6671,6536,846,San Antonio,TX,51,M
6603,6536,4270,Austin,TX,33,M
6594,6536,3055,Austin,TX,49,M
6580,6536,1900,Plano,TX,53,M
6669,6539,5593,San Antonio,TX,51,M
7059,6540,1587,Austin,TX,50,M
6595,6540,3602,Austin,TX,47,F
6884,6541,5952,Austin,TX,36,M
6805,6541,6906,Cedar Park,TX,40,F
6605,6541,5699,Conroe,TX,39,F
6624,6541,2891,Austin,TX,26,M
6577,6541,5166,Leander,TX,33,M
6599,6542,1681,Austin,TX,48,M
6732,6544,6945,Austin,TX,37,F
6846,6545,1765,Austin,TX,29,F
6763,6546,5207,Austin,TX,39,F
6647,6547,4286,Austin,TX,36,F
6784,6549,3814,Austin,TX,35,F
6653,6549,7325,Austin,TX,52,M
6577,6550,6961,Dallas,TX,48,M
6675,6550,3711,Austin,TX,36,M
6632,6551,5666,Buda,TX,31,M
6684,6552,939,Austin,TX,39,M
6605,6552,4261,North Brunswick,NJ,40,F
6623,6554,496,Liberty Hill,TX,51,M
6714,6555,2087,Austin,TX,24,F
6622,6557,6234,Austin,TX,49,F
6619,6557,4332,Georgetown,TX,63,M
6651,6558,5491,Austin,TX,60,M
6752,6558,7178,Austin,TX,37,M
6616,6558,5069,Austin,TX,40,M
6625,6559,2454,Pflugerville,TX,32,M
6638,6559,7605,Austin,TX,40,M
6753,6561,3842,Austin,TX,39,F
6640,6562,874,Austin,TX,55,M
6574,6562,6855,Manor,TX,16,M
6660,6562,1928,Fair Oaks Ranch,TX,39,M
6628,6562,5971,Austin,TX,30,M
6689,6563,7183,Austin,TX,36,M
7013,6565,2260,Austin,TX,57,M
6642,6566,7466,Austin,TX,52,F
6604,6566,4044,Austin,TX,40,F
6640,6566,1578,Austin,TX,40,M
6606,6567,464,Austin,TX,51,M
6652,6568,599,San Antonio,TX,35,M
6647,6568,3446,Austin,TX,53,M
7017,6569,82,Pflugerville,TX,42,M
6642,6569,1140,Norman,OK,42,M
6688,6569,1368,Austin,TX,35,M
6723,6570,2258,Austin,TX,28,M
6632,6570,1210,Austin,TX,34,M
6822,6570,5949,Austin,TX,32,F
6673,6571,4664,Austin,TX,28,F
6663,6572,5349,Austin,TX,34,F
6806,6573,1616,Austin,TX,45,M
6615,6574,836,Round Rock,TX,57,M
6642,6574,1180,Austin,TX,45,F
6761,6576,6594,Lubbock,TX,50,F
6652,6576,2599,Austin,TX,57,M
7276,6576,7414,Austin,TX,22,M
6621,6577,1006,Elgin,TX,42,F
6660,6578,5961,St Joseph,MI,40,M
7085,6579,839,Manor,TX,46,M
6687,6580,5807,Austin,TX,40,F
6597,6581,5237,Round Rock,TX,52,M
6639,6582,1340,Austin,TX,59,M
6641,6582,2637,Cedar Park,TX,48,M
6637,6583,5223,Georgetown,TX,50,F
6642,6584,5882,Dallas,TX,44,F
6616,6584,2243,Austin,TX,59,F
6683,6584,6718,Austin,TX,59,F
7048,6585,3005,Austin,TX,27,M
7301,6585,243,Austin,TX,28,M
6670,6585,5317,San Antonio,TX,36,F
7221,6586,4449,Dallas,TX,25,F
6813,6589,6815,Falfurrias,TX,31,M
6817,6589,6749,Austin,TX,40,F
6676,6589,716,Austin,TX,41,M
6638,6591,2018,Austin,TX,28,F
6638,6591,2017,Austin,TX,28,M
6651,6592,6800,Round Rock,TX,46,M
6651,6594,6801,Round Rock,TX,46,M
